Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,brand,url,name,description,price,currency,terms,section,season,material,origin
202258,End-cap,Yes,clothing,No,1351,Zara,https://www.zara.com/us/en/multipiece-sneakers-p12215320.html,STRUCTURED OVERSIZE FIT T-SHIRT TAUPE,Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.,12.99,USD,shoes,MAN,Spring,Linen,India
203828,End-cap,Yes,clothing,No,1493,Zara,https://www.zara.com/us/en/striped-jacquard-t-shirt-p05372400.html,KNIT CABLE KNIT METALLIC SWEATER CHARCOAL,Varsity jacket made of faux suede fabric. Lapel collar and long sleeves. Double welt pockets at hip and interior pocket. Front contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.,41.99,USD,jackets,WOMAN,Autumn,Wool Blend,India
202590,Aisle,Yes,clothing,No,1350,Zara,https://www.zara.com/us/en/faux-suede-jacket-p08281652.html,KNIT WOOL BLEND KNIT SWEATER GREY,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.,39.99,USD,shoes,MAN,Autumn,Wool,Turkey
200533,End-cap,Yes,clothing,Yes,1333,Zara,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html,EMBROIDERED SUEDE RETRO SNEAKERS SAND,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,55.99,USD,jackets,MAN,Summer,Cotton,China
202133,End-cap,Yes,clothing,Yes,1654,Zara,https://www.zara.com/us/en/washed-technical-jacket-p04695300.html,COTTON JACKET IVORY,Sneakers. Upper in a combination of pieces and colors. Lacing with six pairs of eyelets. Textured chunky soles. Retro style.,13.99,USD,jackets,WOMAN,Autumn,Cotton,Vietnam
204941,Aisle,Yes,clothing,Yes,1777,Zara,https://www.zara.com/us/en/wool-and-cashmere-blend-rib-sweater-p02893054.html,KNIT KNIT OPEN BACK PEARLY SWEATER OLIVE,Cotton knit T-shirt. Round neck and short sleeves.,36.0,USD,jackets,WOMAN,Summer,Linen,Bangladesh
205094,Aisle,Yes,clothing,No,1438,Zara,https://www.zara.com/us/en/plaid-overshirt-p00794432.html,OVERSIZED SUEDE JACKET TAUPE,Suede leather boots. Ridged seam detail at upper. Lacing with two pairs of eyelets. Welt around upper. Slightly chunky sole.,24.0,USD,sweaters,WOMAN,Autumn,Polyester,China
214284,End-cap,Yes,clothing,Yes,1737,Zara,https://www.zara.com/us/en/100-wool-suit-jacket-p05955218.html,RELAXED CASHMERE BLEND KNIT SWEATER KHAKI,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,40.99,USD,jackets,WOMAN,Winter,Polyester,India
217383,End-cap,No,clothing,No,747,Zara,https://www.zara.com/us/en/mixed-collar-waxed-jacket-p06861405.html,RELAXED BASIC KNIT SWEATER KHAKI,Quilted jacket made of technical fabric. High collar and long sleeves. Flap pocket at chest and hidden in-seam pockets at side hip. Interior pocket. Interior elastic hem. Cropped length. Front zip closure.,69.99,USD,jackets,WOMAN,Autumn,Wool,Turkey
202913,Front of Store,Yes,clothing,Yes,1421,Zara,https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html,QUILTED ZIPPER MULTIPIECE SNEAKERS CHARCOAL,Jacket made of cotton blend fabric. High collar and long sleeves. Welt pockets at hip. Rib trim. Cropped length. Front zip closure.,42.99,USD,jackets,WOMAN,Autumn,Viscose,Portugal
200035,End-cap,Yes,clothing,Yes,1820,Zara,https://www.zara.com/us/en/hooded-denim-jacket-p01538428.html,KNIT SUEDE RUNNING SNEAKERS SAND,Running shoes. Made of suede leather. Upper in a combination of materials and colors. Lacing with six pairs of eyelets. Chunky soles with irregular design.,15.95,USD,shoes,WOMAN,Winter,Wool Blend,Portugal
216892,Aisle,Yes,clothing,Yes,1680,Zara,https://www.zara.com/us/en/textured-sweater-p02893403.html,BASIC KNIT SWEATER SKY BLUE,Loafers. Made of leather. Smooth upper with ruching at toe. Decorative fringed tassels at instep. Rounded shape. Welt around upper. Chunky lug soles.,35.99,USD,jackets,WOMAN,Winter,Acrylic,China
201731,Front of Store,No,clothing,No,866,Zara,https://www.zara.com/us/en/pocket-denim-overshirt-p01472403.html,TECHNICAL PADDED JACKET STONE,Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.,43.99,USD,shoes,MAN,Winter,Cotton,Turkey
218758,End-cap,Yes,clothing,Yes,1474,Zara,https://www.zara.com/us/en/asymmetrical-wool-and-silk-blend-sweater-p09598025.html,BAGGY FIT JEANS TAUPE,Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.,52.95,USD,jackets,WOMAN,Autumn,Wool,China
215351,End-cap,No,clothing,Yes,563,Zara,https://www.zara.com/us/en/printed-denim-overshirt-p02553808.html,DOUBLE-BREASTED TEXTURED WEAVE OVERSHIRT,Varsity jacket made of faux suede fabric. Lapel collar and long sleeves. Double welt pockets at hip and interior pocket. Front contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.,119.95,USD,shoes,MAN,Autumn,Polyester,Vietnam
203889,End-cap,No,clothing,Yes,964,Zara,https://www.zara.com/us/en/basic-puffer-jacket-p06985450.html,DOUBLE-BREASTED WOOL AND CASHMERE BLEND RIB SWEATER SAND,Wide fit jeans. Adjustable interior elastic waistband with front pleats. Front pockets and back patch pockets. Washed effect. Front zip and button closure.,19.95,USD,shoes,WOMAN,Autumn,Wool,Bangladesh
205957,Aisle,No,clothing,Yes,685,Zara,https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307408.html,PLEATED CROPPED LEATHER JACKET OLIVE,V-neck sweater with long sleeves. Side vents at hem.,59.99,USD,jackets,MAN,Autumn,Wool,China
212602,Front of Store,No,clothing,Yes,823,Zara,https://www.zara.com/us/en/wool-and-cashmere-blend-rib-sweater-p02893054.html,OVERSIZED POCKET JACKET SAND,Regular fit overshirt made of cotton. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,35.95,USD,jackets,WOMAN,Spring,Linen,Vietnam
218634,Aisle,No,clothing,No,821,Zara,https://www.zara.com/us/en/leather-jacket-p05479400.html,RIBBED BASIC HEAVYWEIGHT T-SHIRT SKY BLUE,Suede leather boots. Ridged seam detail at upper. Lacing with two pairs of eyelets. Welt around upper. Slightly chunky sole.,108.99,USD,sweaters,WOMAN,Summer,Cotton,Bangladesh
207368,Front of Store,No,clothing,No,950,Zara,https://www.zara.com/us/en/technical-padded-jacket-p06518501.html,POCKET DENIM OVERSHIRT KHAKI,Sandals. Made of leather with a suede finish. Two crossed wide straps at instep. Thick lightweight soles.,54.99,USD,jackets,MAN,Summer,Linen,Spain
209000,Aisle,No,clothing,No,813,Zara,https://www.zara.com/us/en/-p04310461.html,COTTON JACKET CHARCOAL,Sneakers. Upper in a combination of pieces and colors. Lacing with seven pairs of eyelets. Chunky sole with a combination of colors. Retro-inspired design.,25.99,USD,jackets,MAN,Spring,Cotton,Spain
202813,Front of Store,No,clothing,No,1034,Zara,https://www.zara.com/us/en/jacquard-denim-jacket-p07627402.html,TAILORED FLEECE OVERSHIRT TAUPE,Jacket made of faux leather fabric. High collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.,25.99,USD,shoes,WOMAN,Autumn,Cotton,Vietnam
202551,Aisle,No,clothing,No,1050,Zara,https://www.zara.com/us/en/mock-neck-wool-and-silk-blend-knit-top-p09598125.html,UTILITY POCKET PUFFER JACKET BURGUNDY,Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.,16.0,USD,t-shirts,WOMAN,Winter,Wool,China
219478,End-cap,No,clothing,No,915,Zara,https://www.zara.com/us/en/baggy-fit-jeans-p06688486.html,EMBROIDERED BOUCLÉ TEXTURED JACKET BEIGE,Boxy fit T-shirt with round neck and short sleeves. Contrasting prints at shoulder and back.,15.95,USD,t-shirts,MAN,Spring,Cotton,Morocco
209611,End-cap,No,clothing,Yes,1045,Zara,https://www.zara.com/us/en/abstract-print-knit-t-shirt-p04805401.html,FAUX SUEDE JACKET BROWN,Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.,39.95,USD,sweaters,WOMAN,Winter,Wool Blend,Argentina
205001,Front of Store,No,clothing,Yes,966,Zara,https://www.zara.com/us/en/faux-leather-boxy-fit-jacket-p08281654.html,RELAXED BRAIDED COLOR BLOCK SWEATER,Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,19.95,USD,t-shirts,WOMAN,Autumn,Wool,China
201383,Aisle,Yes,clothing,Yes,1356,Zara,https://www.zara.com/us/en/geometric-jacquard-overshirt-p04196412.html,OVERSIZED KNIT PEARL SWEATER NAVY,Jacket made of faux leather fabric. Rib elastic collar and long sleeves. Zip pockets with flaps at hip. Interior pocket. Elastic hem. Front zip closure.,55.95,USD,t-shirts,WOMAN,Autumn,Wool,Turkey
208253,Aisle,No,clothing,Yes,842,Zara,https://www.zara.com/us/en/pocket-jacket-p06318507.html,RELAXED JACQUARD DENIM JACKET IVORY,Relaxed fit jacket. Contrasting lapel collar and long sleeves with buttoned cuffs. Front pouch pockets. Interior pocket. Washed effect. Front zip closure.,79.99,USD,jackets,WOMAN,Spring,Denim,Morocco
215646,Front of Store,No,clothing,Yes,832,Zara,https://www.zara.com/us/en/ribbed-knit-t-shirt-p04805409.html,PLEATED WASHED EFFECT BOMBER JACKET GREY,Lightweight jacket made of technical fabric. Round neck and long sleeves. Welt pockets at hip. Interior pocket. Rib trim. Front zip closure.,45.95,USD,shoes,WOMAN,Spring,Viscose,Spain
216644,Aisle,No,clothing,Yes,782,Zara,https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html,REGULAR COLORBLOCK KNIT CROP SWEATER,Round neck long sleeve sweater. Metallic fabric detail and frayed trim.,54.99,USD,shoes,MAN,Winter,Wool Blend,China
219285,End-cap,No,clothing,No,863,Zara,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html,REGULAR BAGGY FIT JEANS LIMITED EDITION KHAKI,Slim fit shirt made of wrinkle effect fabric. Round neck and long sleeves.,35.95,USD,shoes,MAN,Autumn,Denim,Morocco
205493,End-cap,No,clothing,Yes,901,Zara,https://www.zara.com/us/en/baggy-fit-jeans-p08062482.html,LINEN CROPPED OVERSHIRT OLIVE,Varsity jacket with padded interior. Rib elastic collar and long sleeves in contrast faux leather. Double welt pockets at hip and interior pocket. Contrasting patch appliqués at front and back. Rib trim. Front snap button closure.,66.95,USD,sweaters,WOMAN,Summer,Linen,China
200232,Aisle,Yes,clothing,No,1535,Zara,https://www.zara.com/us/en/basic-puffer-jacket-p06985450.html,STRETCH DENIM SHIRT CHARCOAL,Varsity jacket made of faux suede fabric. Double welt pockets at hip and interior pocket. Front and back contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.,18.99,USD,t-shirts,WOMAN,Spring,Linen,Brazil
199847,Aisle,No,clothing,Yes,1055,Zara,https://www.zara.com/us/en/cable-knit-metallic-sweater-p04369103.html,OVERSHIRT BROWN,Full cut T-shirt with round neck and short sleeves. Front tonal raised text. Washed effect.,22.99,USD,shoes,WOMAN,Spring,Linen,Bangladesh
206932,Aisle,No,clothing,No,847,Zara,https://www.zara.com/us/en/chunky-sole-multipiece-sneakers-p12266220.html,RIBBED TECHNICAL JACKET WITH POCKETS BROWN,Round neck long sleeve full cut sweater. Rib trim.,52.95,USD,jackets,WOMAN,Winter,Wool Blend,China
201847,End-cap,No,clothing,No,830,Zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,OVERSIZED KNIT SWEATER WITH PIPING,Round neck long sleeve sweater. Rib trim.,29.95,USD,jackets,WOMAN,Autumn,Wool,Portugal
218004,Aisle,Yes,clothing,No,1370,Zara,https://www.zara.com/us/en/text-t-shirt-p00962458.html,LINEN CROPPED OVERSHIRT STONE,Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.,24.95,USD,sweaters,WOMAN,Spring,Cotton,China
207707,Front of Store,Yes,clothing,Yes,1425,Zara,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html,HIGH-WAIST MOC-TOE SUEDE BOOTS NAVY,Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.,19.99,USD,sweaters,MAN,Winter,Acrylic,Brazil
207562,Front of Store,Yes,clothing,Yes,1078,Zara,https://www.zara.com/us/en/suede-high-tops-p12120320.html,QUILTED RIB COLLAR JACKET GREY,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,55.95,USD,jackets,MAN,Autumn,Viscose,Bangladesh
201898,Front of Store,Yes,clothing,No,1098,Zara,https://www.zara.com/us/en/technical-overshirt-p05320500.html,EMBROIDERED BOUCLE TEXTURED VEST STONE,Jacket made of technical fabric with lightly padded interior. Rib high collar. Long sleeves with elastic cuffs. Patch pockets at hip. Front zip closure.,84.95,USD,jackets,WOMAN,Autumn,Polyester,China
213163,Aisle,No,clothing,No,878,Zara,https://www.zara.com/us/en/contrast-topstitching-crop-knit-sweater-p09598003.html,HIGH-WAIST FAUX LEATHER BOXY FIT JACKET CHARCOAL,Jacket made of wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front zip closure.,75.95,USD,sweaters,WOMAN,Winter,Wool,Turkey
203464,End-cap,No,clothing,No,888,Zara,https://www.zara.com/us/en/abstract-print-knit-t-shirt-p04805401.html,STRUCTURED ZIPPERED JACKET SKY BLUE,Jacket made of dense cotton fabric cut on the bias. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Cropped length. Front zip closure.,19.0,USD,shoes,WOMAN,Spring,Polyester,Turkey
215547,Front of Store,Yes,clothing,No,1415,Zara,https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html,EMBROIDERED FAUX SUEDE PATCH JACKET,Jacket made of cotton blend fabric. High collar and long sleeves. Welt pockets at hip. Rib trim. Cropped length. Front zip closure.,26.99,USD,sweaters,WOMAN,Spring,Viscose,Bangladesh
216191,Aisle,No,clothing,Yes,846,Zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,PLEATED HIKING BOOTS CHARCOAL,V-neck sweater with long sleeves. Rib trim.,49.95,USD,jackets,WOMAN,Autumn,Wool Blend,Vietnam
203330,End-cap,No,clothing,Yes,762,Zara,https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html,QUILTED 100% WOOL SUIT JACKET SKY BLUE,Sweater made of 100% wool. Round neck and long sleeves. Ribbed trim.,94.99,USD,jackets,MAN,Winter,Wool,Cambodia
200116,Front of Store,No,clothing,Yes,1139,Zara,https://www.zara.com/us/en/washed-technical-jacket-p04695300.html,OVERSIZED KNIT OPEN BACK PEARLY SWEATER,Jacket made of faux suede fabric. Ribbed elastic high collar and long sleeve. Welt pockets at hip. Rib trim. Front zip closure.,25.99,USD,jackets,WOMAN,Winter,Wool,Bangladesh
216059,Aisle,Yes,clothing,Yes,1458,Zara,https://www.zara.com/us/en/cotton-blend-bomber-jacket-p06518350.html,CROPPED FAUX LEATHER JACKET IVORY,Ribbed sweater with round neck and long sleeves. Ripped hem.,15.99,USD,jackets,WOMAN,Autumn,Wool,Brazil
208946,End-cap,No,clothing,Yes,778,Zara,https://www.zara.com/us/en/fine-knit-sweater-p09598045.html,RIBBED DENIM BOMBER JACKET #3,Long sleeve round neck sweater. Side vents at hem. Rib trim.,59.99,USD,jackets,WOMAN,Autumn,Wool,Morocco
205454,End-cap,No,clothing,No,789,Zara,https://www.zara.com/us/en/textured-sweater-p02893403.html,SUEDE LACELESS SNEAKERS,Regular fit overshirt made of 22% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Side vents at hem. Front button closure.,39.95,USD,t-shirts,WOMAN,Autumn,Wool,Bangladesh
211415,Front of Store,No,clothing,Yes,917,Zara,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,SLIM WASHED EFFECT BOMBER JACKET BURGUNDY,Regular fit overshirt with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Front button closure.,64.99,USD,jeans,WOMAN,Winter,Polyester,Bangladesh
209117,Front of Store,Yes,clothing,No,1750,Zara,https://www.zara.com/us/en/cashmere-blend-knit-sweater-p02893169.html,BELTED CONTRAST SOLE LEATHER SNEAKERS,Sweater made with 80% wool and 20% cashmere. Round neck and long sleeves.,17.99,USD,jackets,WOMAN,Winter,Acrylic,Bangladesh
219241,Aisle,No,clothing,No,1058,Zara,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html,LINEN OVERSIZED CROPPED JACKET LIMITED EDITION BEIGE,Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.,21.99,USD,sweaters,WOMAN,Summer,Linen,Cambodia
199830,Aisle,Yes,clothing,Yes,1182,Zara,https://www.zara.com/us/en/technical-padded-jacket-p06518501.html,EMBROIDERED CONTRASTING PATCHES HOODED JACKET BEIGE,Jacket made of suede. Cropped length. Lapel collar and long sleeves. Front hidden in-seam pockets. Front zip closure.,13.99,USD,sweaters,MAN,Autumn,Polyester,China
210617,End-cap,Yes,clothing,Yes,1490,Zara,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html,KNIT ABSTRACT PRINT KNIT T-SHIRT BROWN,Jacket made of technical fabric with brushed interior. High collar with adjustable hood. Long sleeves with cuffs and adhesive straps. Zip pockets at chest and hip. Front zip closure.,14.95,USD,jackets,MAN,Summer,Cotton,Pakistan
214019,End-cap,No,clothing,No,967,Zara,https://www.zara.com/us/en/cropped-textured-jacket-p01538410.html,DOUBLE-BREASTED LONGLINE QUILTED JACKET OLIVE,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.,19.95,USD,jackets,WOMAN,Autumn,Cotton,China
218143,End-cap,No,clothing,Yes,924,Zara,https://www.zara.com/us/en/pocket-jacket-p06318507.html,RELAXED TEXTURED WEAVE OVERSHIRT BEIGE,Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.,35.0,USD,sweaters,MAN,Autumn,Wool Blend,China
217189,End-cap,Yes,clothing,No,1306,Zara,https://www.zara.com/us/en/tuxedo-jacket-p08896675.html,BELTED FLARED FIT CARGO JEANS ECRU,Slim fit shirt. Round neck and short sleeves.,13.99,USD,t-shirts,WOMAN,Spring,Linen Blend,Morocco
218381,Front of Store,No,clothing,No,937,Zara,https://www.zara.com/us/en/padded-bomber-jacket-p03918620.html,UTILITY STRETCH POCKET OVERSHIRT GREY,Varsity jacket with stretchy collar and contrasting hood. Long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,19.95,USD,jackets,WOMAN,Autumn,Polyester,Bangladesh
206898,Aisle,No,clothing,Yes,671,Zara,https://www.zara.com/us/en/suede-running-sneakers-p12320320.html,RIBBED BOXY FIT DENIM JACKET SKY BLUE,Boxy fit jacket. High collar with adjustable hood and long sleeves with buttoned cuffs. Patch pockets with flaps at chest. Front straps with multi-functional ring. Washed effect. Front hidden zip and snap button closure.,119.95,USD,jackets,WOMAN,Autumn,Cotton,Pakistan
217971,Aisle,No,clothing,Yes,806,Zara,https://www.zara.com/us/en/suede-running-sneakers-p12320320.html,HIGH-WAIST DENIM SHIRT OLIVE,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,25.95,USD,jackets,MAN,Autumn,Denim,Bangladesh
219418,Front of Store,Yes,clothing,Yes,1369,Zara,https://www.zara.com/us/en/leather-jacket-p05479400.html,STRETCH HERRINGBONE TEXTURED JACKET NAVY,Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.,32.99,USD,jeans,WOMAN,Autumn,Wool,China
212176,Front of Store,Yes,clothing,Yes,1578,Zara,https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html,KNIT POCKET PUFFER JACKET BEIGE,Round neck long sleeve full cut sweater. Rib trim.,38.99,USD,jeans,WOMAN,Winter,Wool Blend,Brazil
214880,End-cap,Yes,clothing,Yes,1638,Zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,RIBBED BOXY FIT DENIM JACKET TAUPE,Short sweater with round neck and long sleeves.,28.0,USD,jackets,WOMAN,Winter,Wool,China
203495,End-cap,No,clothing,Yes,929,Zara,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,KNIT MOC-TOE SUEDE BOOTS SAND,Cropped fine knit sweater with round neck and long sleeves.,17.95,USD,jackets,MAN,Winter,Polyester,China
203301,Aisle,No,clothing,No,1074,Zara,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html,UTILITY SUEDE RUNNING SNEAKERS BEIGE,Cropped jacket made with wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front hidden button closure.,17.99,USD,jackets,WOMAN,Winter,Wool Blend,India
211797,End-cap,No,clothing,Yes,933,Zara,https://www.zara.com/us/en/wool-blend-felt-texture-jacket-p04160752.html,RIBBED BASIC KNIT SWEATER,Jacket made of faux suede fabric. Ribbed elastic high collar and long sleeve. Welt pockets at hip. Rib trim. Front zip closure.,55.99,USD,shoes,WOMAN,Winter,Acrylic,Bangladesh
213847,End-cap,No,clothing,Yes,776,Zara,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html,LINEN EMBROIDERED PATCH JACKET KHAKI,Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.,43.99,USD,shoes,MAN,Summer,Linen Blend,China
205909,End-cap,No,clothing,Yes,1000,Zara,https://www.zara.com/us/en/cotton-blend-bomber-jacket-p06518350.html,QUILTED ACID WASH DENIM JACKET,V-neck sweater with long sleeves. Side vents at hem.,27.0,USD,t-shirts,WOMAN,Winter,Wool,Vietnam
200524,End-cap,No,clothing,No,1113,Zara,https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307408.html,TAILORED ASYMMETRICAL WOOL AND SILK BLEND SWEATER STONE,Oversized T-shirt. Round neck and short sleeves.,38.99,USD,sweaters,WOMAN,Summer,Cotton,Vietnam
204563,Aisle,Yes,clothing,Yes,1324,Zara,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html,REGULAR CROPPED LEATHER JACKET OLIVE,Baggy jeans. Five pockets. Washed effect. Front zip and button closure.,17.99,USD,jackets,MAN,Autumn,Denim,Bangladesh
201645,Aisle,No,clothing,Yes,1024,Zara,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html,ACID WASH DENIM JACKET SKY BLUE,Running shoes. Upper in a combination of pieces and finishes. Front zip closure. Back pull tab for ease. Chunky soles with irregular design.,19.95,USD,jackets,WOMAN,Autumn,Denim,Bangladesh
208628,Front of Store,No,clothing,Yes,1003,Zara,https://www.zara.com/us/en/basic-knit-sweater-p01509115.html,HIGH-WAIST 100% FEATHER FILL PUFFER JACKET SAND,Varsity jacket with padded interior. Rib elastic collar and long sleeves in contrast faux leather. Double welt pockets at hip and interior pocket. Contrasting patch appliqués at front and back. Rib trim. Front snap button closure.,24.99,USD,jackets,WOMAN,Winter,Acrylic,Turkey
207127,Aisle,Yes,clothing,No,1459,Zara,https://www.zara.com/us/en/contrasting-patches-hooded-jacket-p03833400.html,SATIN TEXTURED DENIM JACKET LIMITED EDITION TAUPE,Lightweight jacket made of technical fabric. Round neck and long sleeves. Welt pockets at hip. Interior pocket. Rib trim. Front zip closure.,13.99,USD,jackets,WOMAN,Spring,Cotton,Turkey
212047,Aisle,No,clothing,No,939,Zara,https://www.zara.com/us/en/cropped-overshirt-p04432403.html,SLIM BASIC FOIL KNIT SWEATER,Jacket made of technical fabric with brushed interior. High collar with adjustable hood. Long sleeves with cuffs and adhesive straps. Zip pockets at chest and hip. Front zip closure.,39.99,USD,jackets,WOMAN,Autumn,Wool,Pakistan
207051,Aisle,No,clothing,No,848,Zara,https://www.zara.com/us/en/double-strap-suede-sandals-p12716320.html,REGULAR HOUNDSTOOTH SUIT JACKET OLIVE,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,19.99,USD,sweaters,WOMAN,Spring,Polyester,Portugal
206893,Aisle,No,clothing,No,988,Zara,https://www.zara.com/us/en/heart-print-t-shirt-p06224419.html,KNIT FAUX SHEARLING PLAID JACKET IVORY,Jacket made of dense technical fabric. Lapel collar and long sleeves with buttoned cuffs. Multi-functional front pockets. Front zip hidden by a snap button flap.,29.0,USD,sweaters,WOMAN,Autumn,Wool,Bangladesh
211739,Front of Store,No,clothing,Yes,814,Zara,https://www.zara.com/us/en/retro-sneakers-p12280220.html,STRUCTURED WASHED TECHNICAL JACKET BROWN,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.,19.99,USD,sweaters,MAN,Autumn,Cotton,Portugal
215265,End-cap,No,clothing,Yes,922,Zara,https://www.zara.com/us/en/puffer-jacket-with-pouch-pocket-p00155401.html,UTILITY KNIT PEARL SWEATER BEIGE,Straight fit blazer made of linen. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Back vents. Front button closure.,49.95,USD,jackets,WOMAN,Spring,Cotton,India
213615,End-cap,No,clothing,Yes,791,Zara,https://www.zara.com/us/en/textured-denim-jacket-limited-edition-p01538430.html,QUILTED TEXTURED POCKET JACKET BROWN,Long sleeve high collar cropped sweater. Frayed hem.,107.99,USD,shoes,WOMAN,Winter,Wool Blend,India
206552,Aisle,Yes,clothing,Yes,1596,Zara,https://www.zara.com/us/en/retro-high-top-sneakers-p12180220.html,DOUBLE-BREASTED TEXTURED DENIM JACKET LIMITED EDITION KHAKI,Relaxed fit T-shirt with round neck and short sleeves.,42.99,USD,shoes,WOMAN,Summer,Linen Blend,Morocco
205807,End-cap,Yes,clothing,No,1513,Zara,https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html,STRUCTURED SUEDE SNEAKERS TAUPE,Regular fit overshirt made of cotton. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,42.95,USD,jackets,WOMAN,Winter,Cotton,Morocco
127296,Aisle,No,clothing,No,709,Zara,https://www.zara.com/us/en/cropped-textured-jacket-p01538410.html,CROPPED TEXTURED JACKET,Jacket made of dense cotton fabric cut on the bias. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip and interior pocket. Cropped length. Front zip closure.,45.99,USD,jackets,MAN,Spring,Cotton,China
206029,End-cap,No,clothing,No,732,Zara,https://www.zara.com/us/en/asymmetric-cropped-knit-sweater-p06771149.html,STRETCH POCKET OVERSHIRT BLACK,Relaxed fit shirt made of denim fabric. Lapel collar and short sleeves. Chest patch pocket. Washed effect. Front button closure.,69.99,USD,sweaters,WOMAN,Autumn,Denim,China
208966,Aisle,No,clothing,No,908,Zara,https://www.zara.com/us/en/textured-pocket-jacket-p03918500.html,BELTED DENIM BOMBER JACKET BROWN,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,25.95,USD,sweaters,WOMAN,Spring,Denim,Vietnam
